x,y
3.028154170320758,-14.68845372044422
3.0314782435234817,-14.688255132068592
3.034800710442299,-14.68803127145713
3.038123177361116,-14.687807410845666
3.0414456442799334,-14.687583550234203
3.0447681111987506,-14.68735968962274
3.048090578117568,-14.687135829011275
3.051413045036385,-14.686911968399812
3.0547336402105745,-14.686661873039698
3.058054235384764,-14.686411777679584
3.0613748305589534,-14.68616168231947
3.064695425733143,-14.685911586959355
3.0680160209073324,-14.685661491599241
3.0713348420922277,-14.685388863752737
3.074653663277123,-14.68511623590623
3.0779724844620184,-14.684843608059726
3.081291305646914,-14.68457098021322
3.084610126831809,-14.684298352366715
3.0879289480167045,-14.68402572452021
3.0912454838952725,-14.683726576118625
3.0945620197738406,-14.68342742771704
3.0978785556524087,-14.683128279315456
3.1011950915309767,-14.682829130913873
3.104511627409545,-14.682529982512289
3.10782598464291,-14.682207591244355
3.111140341876275,-14.68188519997642
3.1144546991096402,-14.681562808708486
3.1177690563430054,-14.681240417440552
3.1210834135763705,-14.680918026172616
3.1243977708097357,-14.680595634904682
3.12770937093388,-14.68024605713398
3.131020971058024,-14.679896479363277
3.134332571182168,-14.679546901592575
3.1376441713063117,-14.679197323821873
3.1409557714304555,-14.67884774605117
3.1442673715545992,-14.678498168280466
3.147575871781304,-14.678120377002251
3.1508843720080084,-14.677742585724038
3.154192872234713,-14.677364794445824
3.1575013724614176,-14.67698700316761
3.160809872688122,-14.676609211889396
3.1641155423842027,-14.676207406139792
3.167421212080283,-14.675805600390188
3.1707268817763636,-14.675403794640584
3.174032551472444,-14.67500198889098
3.1773382211685246,-14.674600183141374
3.180643890864605,-14.67419837739177
3.1839459629547777,-14.673768005562646
3.1872480350449504,-14.673337633733523
3.190550107135123,-14.672907261904399
3.1938521792252956,-14.672476890075275
3.1971542513154683,-14.672046518246152
3.200453015609468,-14.671591486233398
3.2037517799034676,-14.671136454220644
3.2070505441974673,-14.670681422207888
3.210349308491467,-14.670226390195134
3.2136480727854666,-14.669771358182379
3.2169468370794663,-14.669316326169625
3.2202414276581335,-14.668831998884663
3.2235360182368007,-14.668347671599701
3.226830608815468,-14.667863344314739
3.230125199394135,-14.667379017029779
3.2334197899728023,-14.666894689744817
3.236710566546291,-14.666385092312154
3.24000134311978,-14.665875494879492
3.243292119693269,-14.66536589744683
3.246582896266758,-14.664856300014167
3.2498736728402466,-14.664346702581504
3.2531644494137355,-14.66383710514884
3.256450432199848,-14.663297459775125
3.2597364149859605,-14.66275781440141
3.263022397772073,-14.662218169027694
3.2663083805581854,-14.661678523653979
3.269594363344298,-14.661138878280264
3.272875998706785,-14.660573396761844
3.2761576340692717,-14.660007915243424
3.2794392694317587,-14.659442433725005
3.2827209047942456,-14.658876952206585
3.2860025401567325,-14.658311470688165
3.2892841755192195,-14.657745989169745
3.2925603504035954,-14.657149685449326
3.2958365252879713,-14.656553381728907
3.2991127001723473,-14.655957078008488
3.302388875056723,-14.655360774288068
3.305665049941099,-14.654764470567649
3.308936319146656,-14.654141816743461
3.3122075883522126,-14.653519162919274
3.3154788575577694,-14.652896509095086
3.318750126763326,-14.652273855270899
3.322021395968883,-14.651651201446711
3.3252874888549457,-14.651001942438603
3.3285535817410086,-14.650352683430496
3.3318196746270714,-14.649703424422388
3.3350857675131342,-14.649054165414281
3.338351860399197,-14.648404906406173
3.34161795328526,-14.647755647398066
3.3448776155865696,-14.647074837820123
3.3481372778878793,-14.64639402824218
3.351396940189189,-14.645713218664236
3.3546566024904987,-14.645032409086292
3.3579162647918084,-14.644351599508349
3.3611700883033766,-14.64364340987586
3.364423911814945,-14.642935220243372
3.367677735326513,-14.642227030610883
3.3709315588380813,-14.641518840978394
3.3741853823496495,-14.640810651345905
3.3774392058612177,-14.640102461713417
3.3806858126489745,-14.639361891415813
3.3839324194367313,-14.63862132111821
3.387179026224488,-14.637880750820607
3.390425633012245,-14.637140180523005
3.3936722398000017,-14.636399610225402
3.3969123856567935,-14.635631264712814
3.4001525315135854,-14.634862919200224
3.4033926773703773,-14.634094573687635
3.4066328232271688,-14.633326228175045
3.4098729690839606,-14.632557882662457
3.4131063693196206,-14.631761627102957
3.4163397695552806,-14.630965371543457
3.41957316979094,-14.630169115983957
3.4228065700265997,-14.629372860424457
3.4260399702622593,-14.628576604864957
3.429273370497919,-14.627780349305455
3.4324984433223693,-14.626951009039345
3.43572351614682,-14.626121668773235
3.43894858897127,-14.625292328507125
3.44217366179572,-14.624462988241014
3.4453987346201704,-14.623633647974904
3.448616313854909,-14.62277569467304
3.4518338930896477,-14.621917741371176
3.4550514723243864,-14.621059788069312
3.458269051559125,-14.62020183476745
3.4614866307938637,-14.619343881465586
3.4647042100286023,-14.618485928163723
3.4679125556854453,-14.617594065984788
3.471120901342289,-14.616702203805852
3.4743292469991323,-14.615810341626917
3.4775375926559757,-14.614918479447981
3.480745938312819,-14.614026617269047
3.483946125430444,-14.613105909708425
3.4871463125480684,-14.612185202147801
3.490346499665693,-14.611264494587179
3.4935466867833176,-14.610343787026554
3.496746873900942,-14.609423079465932
3.499938572726273,-14.608473364451633
3.5031302715516035,-14.607523649437335
3.506321970376934,-14.606573934423036
3.509513669202265,-14.605624219408737
3.5127053680275955,-14.60467450439444
3.515897066852926,-14.603724789380141
3.5190782828470653,-14.602740530878206
3.5222594988412044,-14.60175627237627
3.5254407148353435,-14.600772013874336
3.5286219308294826,-14.5997877553724
3.5318031468236217,-14.598803496870465
3.534975095410195,-14.597789770001858
3.5381470439967684,-14.596776043133252
3.5413189925833417,-14.595762316264645
3.544490941169915,-14.594748589396039
3.547662889756488,-14.59373486252743
3.550825243606928,-14.592691589732517
3.5539875974573683,-14.591648316937604
3.5571499513078084,-14.590605044142691
3.5603123051582486,-14.589561771347778
3.5634746590086888,-14.588518498552865
3.566637012859129,-14.587475225757952
3.5697875593500026,-14.586396821006089
3.5729381058408762,-14.585318416254223
3.57608865233175,-14.58424001150236
3.5792391988226235,-14.583161606750494
3.582389745313497,-14.58208320199863
3.5855298812731817,-14.580974849096936
3.5886700172328663,-14.579866496195242
3.591810153192551,-14.578758143293546
3.5949502891522354,-14.577649790391852
